0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25267,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25281,0.25283,0.25285,0.25287,0.25288,0.25292,0.2531,0.25556,0.26589,0.29299,0.345,0.42546,0.52794,0.62882,0.7059,0.7561,0.78501,0.79769,0.79956,0.79585,0.79051,0.7871,0.78852,0.79565,0.8058,0.81306,0.81355,0.80734,0.80051,0.79946,0.80659,0.82036,0.83399,0.84133,0.84368,0.84345,0.84291,0.84363,0.84403,0.84215,0.83698,0.82786,0.81735,0.80823,0.80273,0.80224,0.80751,0.8175,0.82691,0.83158,0.8307,0.82464,0.81655,0.81123,0.80994,0.81049,0.81248,0.8138,0.8104,0.8017,0.79121,0.78476,0.78508,0.79314,0.80628,0.81905,0.82998,0.83926,0.8459,0.84799,0.84235,0.82852,0.80906,0.79329,0.79259,0.80532,0.82113,0.83114,0.83001,0.81695,0.7956,0.77082,0.74228,0.70399,0.65062,0.57756,0.48808,0.40038,0.33175,0.28749,0.26427,0.2549,0.25283,0.25289,0.25288,0.25285,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25289,0.25291,0.25293,0.25287,0.25267,0.25384,0.25617,0.25959,0.26377,0.26795,0.27135,0.27378,0.27533,0.27613,0.2764,0.27638,0.27625,0.27618,0.27631,0.2767,0.27725,0.27765,0.27765,0.27727,0.27684,0.27674,0.27711,0.27791,0.27878,0.2793,0.27947,0.27942,0.27932,0.27931,0.27933,0.27929,0.27911,0.2787,0.27818,0.27768,0.2773,0.27717,0.27739,0.27793,0.27852,0.27886,0.27885,0.27849,0.27797,0.27761,0.27749,0.27751,0.27765,0.27781,0.27771,0.27728,0.27671,0.27633,0.27628,0.27665,0.27736,0.27811,0.27879,0.27942,0.27991,0.28011,0.2798,0.27898,0.27788,0.27703,0.27701,0.27772,0.27865,0.2793,0.27927,0.27853,0.27739,0.27616,0.27482,0.27307,0.27071,0.26757,0.26379,0.26002,0.25689,0.25474,0.25355,0.25305,0.25292,0.25289,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25288,0.25291,0.25294,0.25302,0.25329,0.25402,0.2554,0.25747,0.26011,0.26287,0.26522,0.26693,0.26799,0.2684,0.26833,0.26801,0.26764,0.2674,0.2674,0.26768,0.26811,0.26843,0.26847,0.26824,0.268,0.268,0.26832,0.2689,0.26947,0.26977,0.26987,0.26988,0.26991,0.27,0.27002,0.26985,0.26947,0.26891,0.26834,0.26793,0.26777,0.26784,0.26814,0.26859,0.26899,0.26915,0.26908,0.26881,0.26849,0.26832,0.26831,0.26834,0.26839,0.26836,0.26811,0.26769,0.26726,0.26705,0.26713,0.2675,0.26805,0.26858,0.26903,0.26943,0.2697,0.26976,0.26943,0.26874,0.26786,0.26718,0.26714,0.26764,0.2683,0.26871,0.26863,0.268,0.26704,0.266,0.26488,0.26354,0.26189,0.25987,0.2576,0.25549,0.25386,0.25282,0.25273,0.25289,0.25291,0.25289,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25288,0.25291,0.25294,0.25301,0.25323,0.2538,0.25488,0.2565,0.25856,0.26071,0.26253,0.26385,0.26465,0.26495,0.26487,0.26461,0.26431,0.26411,0.26411,0.26433,0.26466,0.26491,0.26494,0.26476,0.26457,0.26457,0.26482,0.26528,0.26572,0.26594,0.26601,0.26603,0.26605,0.26612,0.26613,0.26599,0.26568,0.26523,0.26479,0.26447,0.26434,0.2644,0.26464,0.26499,0.26529,0.26541,0.26534,0.26513,0.26488,0.26475,0.26474,0.26477,0.2648,0.26477,0.26458,0.26424,0.26391,0.26375,0.26381,0.2641,0.26454,0.26495,0.2653,0.2656,0.2658,0.26583,0.26557,0.26502,0.26433,0.2638,0.26377,0.26416,0.26467,0.26498,0.2649,0.26441,0.26365,0.26283,0.26196,0.26091,0.25963,0.25806,0.2563,0.25467,0.25342,0.25263,0.25278,0.2529,0.25291,0.25289,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.25249,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25288,0.25291,0.25294,0.253,0.25319,0.25366,0.25455,0.25587,0.25755,0.25929,0.26076,0.26181,0.26245,0.26267,0.26259,0.26237,0.26212,0.26196,0.26195,0.26213,0.2624,0.26259,0.26262,0.26247,0.26232,0.26232,0.26252,0.26289,0.26324,0.26342,0.26348,0.26349,0.26351,0.26357,0.26357,0.26345,0.26319,0.26281,0.26244,0.26218,0.26208,0.26214,0.26233,0.26262,0.26285,0.26295,0.26289,0.26271,0.26251,0.2624,0.26239,0.26241,0.26243,0.26241,0.26225,0.26197,0.2617,0.26157,0.26163,0.26187,0.26222,0.26255,0.26284,0.26307,0.26323,0.26325,0.26302,0.26257,0.262,0.26158,0.26155,0.26187,0.26228,0.26253,0.26245,0.26204,0.26142,0.26075,0.26004,0.25918,0.25814,0.25687,0.25545,0.25414,0.25313,0.25255,0.25282,0.25291,0.25291,0.25289,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.2525,0.25249,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25288,0.25291,0.25294,0.253,0.25316,0.25356,0.25431,0.25542,0.25683,0.25828,0.2595,0.26037,0.26088,0.26106,0.26098,0.26078,0.26056,0.26043,0.26042,0.26057,0.26079,0.26096,0.26097,0.26084,0.26072,0.26072,0.2609,0.2612,0.26149,0.26164,0.26168,0.26169,0.26171,0.26176,0.26176,0.26165,0.26142,0.2611,0.26079,0.26057,0.26049,0.26054,0.2607,0.26094,0.26113,0.2612,0.26115,0.26099,0.26082,0.26073,0.26072,0.26074,0.26076,0.26074,0.2606,0.26037,0.26014,0.26004,0.26008,0.26029,0.26058,0.26086,0.26109,0.26129,0.26141,0.26142,0.26122,0.26084,0.26036,0.26,0.25998,0.26025,0.26059,0.26079,0.26072,0.26037,0.25984,0.25928,0.25868,0.25796,0.25709,0.25603,0.25485,0.25376,0.25293,0.2526,0.25284,0.25292,0.25291,0.25289,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.25249,0.25249,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25288,0.25291,0.25294,0.253,0.25314,0.25349,0.25414,0.2551,0.2563,0.25755,0.25858,0.25932,0.25975,0.25988,0.2598,0.25962,0.25944,0.25931,0.25931,0.25943,0.25962,0.25976,0.25977,0.25966,0.25956,0.25956,0.25971,0.25997,0.26022,0.26034,0.26037,0.26038,0.2604,0.26044,0.26043,0.26033,0.26013,0.25985,0.25958,0.25939,0.25933,0.25937,0.25951,0.25971,0.25987,0.25993,0.25988,0.25974,0.2596,0.25952,0.25951,0.25953,0.25954,0.25952,0.2594,0.2592,0.259,0.25891,0.25896,0.25913,0.25939,0.25963,0.25982,0.25999,0.26009,0.26008,0.25991,0.25957,0.25916,0.25885,0.25884,0.25907,0.25935,0.25952,0.25946,0.25915,0.25869,0.2582,0.25769,0.25707,0.25632,0.25541,0.25441,0.25348,0.25278,0.25265,0.25286,0.25292,0.25291,0.2529,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.25249,0.25249,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25288,0.25291,0.25294,0.25299,0.25312,0.25344,0.25401,0.25485,0.25591,0.25699,0.25789,0.25852,0.25889,0.259,0.25892,0.25875,0.25858,0.25848,0.25847,0.25858,0.25874,0.25886,0.25887,0.25877,0.25868,0.25869,0.25881,0.25904,0.25925,0.25936,0.25938,0.25939,0.25941,0.25944,0.25943,0.25934,0.25916,0.25891,0.25867,0.25851,0.25845,0.25849,0.25861,0.25879,0.25893,0.25897,0.25892,0.2588,0.25867,0.2586,0.2586,0.25861,0.25862,0.2586,0.25849,0.25832,0.25815,0.25807,0.25811,0.25826,0.25849,0.25869,0.25887,0.259,0.25909,0.25908,0.25892,0.25862,0.25825,0.25799,0.25798,0.25818,0.25843,0.25857,0.25851,0.25823,0.25783,0.25739,0.25694,0.2564,0.25574,0.25495,0.25408,0.25327,0.25267,0.2527,0.25288,0.25292,0.25292,0.2529,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.25249,0.25249,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25288,0.25291,0.25294,0.25299,0.25311,0.2534,0.25391,0.25466,0.2556,0.25656,0.25735,0.25791,0.25822,0.2583,0.25823,0.25807,0.25792,0.25782,0.25782,0.25791,0.25806,0.25816,0.25817,0.25808,0.258,0.258,0.25812,0.25832,0.25851,0.25859,0.25862,0.25862,0.25863,0.25866,0.25866,0.25857,0.2584,0.25817,0.25796,0.25782,0.25777,0.2578,0.25791,0.25807,0.25819,0.25822,0.25818,0.25807,0.25795,0.25789,0.25789,0.25789,0.2579,0.25788,0.25779,0.25763,0.25748,0.25741,0.25745,0.25759,0.25779,0.25797,0.25812,0.25824,0.25831,0.25829,0.25815,0.25788,0.25755,0.25731,0.25731,0.25749,0.2577,0.25783,0.25776,0.25751,0.25715,0.25676,0.25636,0.25587,0.25529,0.25459,0.25382,0.25311,0.25258,0.25274,0.25289,0.25293,0.25292,0.2529,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
0.25264,0.25263,0.25263,0.25262,0.25262,0.25262,0.25261,0.25261,0.25261,0.2526,0.2526,0.2526,0.25259,0.25259,0.25259,0.25258,0.25258,0.25258,0.25258,0.25257,0.25257,0.25257,0.25257,0.25256,0.25256,0.25256,0.25256,0.25255,0.25255,0.25255,0.25255,0.25254,0.25254,0.25254,0.25254,0.25253,0.25253,0.25253,0.25253,0.25252,0.25252,0.25252,0.25252,0.25252,0.25251,0.25251,0.25251,0.25251,0.2525,0.2525,0.2525,0.2525,0.2525,0.25249,0.25249,0.2525,0.2525,0.2525,0.2525,0.2525,0.25251,0.25251,0.25251,0.25251,0.25252,0.25252,0.25252,0.25252,0.25252,0.25253,0.25253,0.25253,0.25253,0.25254,0.25254,0.25254,0.25254,0.25254,0.25255,0.25255,0.25255,0.25255,0.25256,0.25256,0.25256,0.25256,0.25257,0.25257,0.25257,0.25258,0.25258,0.25258,0.25258,0.25259,0.25259,0.25259,0.2526,0.2526,0.2526,0.25261,0.25261,0.25261,0.25262,0.25262,0.25262,0.25263,0.25263,0.25263,0.25264,0.25264,0.25265,0.25265,0.25266,0.25266,0.25266,0.25267,0.25268,0.25268,0.25269,0.25269,0.2527,0.2527,0.25271,0.25272,0.25273,0.25273,0.25274,0.25275,0.25276,0.25277,0.25278,0.25279,0.2528,0.25282,0.25283,0.25285,0.25286,0.25288,0.25291,0.25294,0.25299,0.2531,0.25337,0.25383,0.25451,0.25536,0.25622,0.25692,0.25741,0.25768,0.25775,0.25767,0.25753,0.25739,0.2573,0.2573,0.25738,0.25751,0.25761,0.25761,0.25753,0.25745,0.25746,0.25756,0.25774,0.25791,0.25798,0.258,0.25801,0.25802,0.25804,0.25803,0.25795,0.2578,0.25759,0.25739,0.25726,0.25722,0.25726,0.25735,0.25749,0.2576,0.25763,0.25758,0.25748,0.25738,0.25732,0.25732,0.25732,0.25733,0.25731,0.25722,0.25708,0.25695,0.25689,0.25692,0.25705,0.25723,0.25739,0.25752,0.25763,0.25769,0.25767,0.25753,0.25728,0.25699,0.25678,0.25677,0.25693,0.25713,0.25723,0.25717,0.25694,0.25661,0.25626,0.25589,0.25545,0.25493,0.2543,0.25361,0.25298,0.25252,0.25277,0.2529,0.25293,0.25292,0.2529,0.25287,0.25286,0.25284,0.25282,0.25281,0.2528,0.25278,0.25277,0.25276,0.25275,0.25274,0.25274,0.25273,0.25272,0.25271,0.25271,0.2527,0.25269,0.25269,0.25268,0.25268,0.25267,0.25267,0.25266,0.25266,0.25265,0.25265,0.25264,0.25264
